strike,bid,ask,impliedVolatility,openInterest,volume,option_type,expiry,maturity,spot,mid,relative_spread,our_iv,log_moneyness
695.0,2.79,2.82,0.20169865692138672,3922,132.0,put,2026-10-16,0.13972602739726028,764.260009765625,2.8049999999999997,0.010695187165775333,0.21008412214692276,-0.09499621262201584
700.0,3.08,3.09,0.1955036505126953,26640,3677.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.085,0.0032414910858994447,0.20422848283297076,-0.08782772314340331
701.0,3.11,3.18,0.1948322705078125,1414,19.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.145,0.022257551669316464,0.20305619461591892,-0.08640017115221785
702.0,3.18,3.24,0.19361157958984376,440,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.21,0.018691588785046745,0.20194961466792563,-0.08497465416099689
703.0,3.27,3.3,0.19232985412597658,667,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.285,0.009132420091324141,0.2009958766739825,-0.08355116637614306
704.0,3.33,3.35,0.19089554229736327,1063,33.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.34,0.005988023952095814,0.1996499030025229,-0.08212970202876552
705.0,3.37,3.43,0.1899189895629883,4030,161.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.4000000000000004,0.017647058823529425,0.19836936408715553,-0.08071025537453934
706.0,3.47,3.5,0.18872881591796875,375,29.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.4850000000000003,0.008608321377331363,0.19749879256793673,-0.07929282069356586
707.0,3.55,3.57,0.1875386422729492,645,199.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.5599999999999996,0.0056179775280898936,0.19641920818351596,-0.07787739229023515
708.0,3.61,3.64,0.18631795135498047,474,1042.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.625,0.008275862068965585,0.19513917194809796,-0.0764639644930882
709.0,3.68,3.7,0.18488363952636716,1121,26.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.6900000000000004,0.00542005420054201,0.1938327067533427,-0.07505253165468043
710.0,3.76,3.79,0.1839070867919922,11611,105.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.775,0.007947019867549735,0.19282804459819147,-0.07364308815144689
711.0,3.85,3.87,0.18274743041992186,4076,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.8600000000000003,0.005181347150259072,0.19178802531288114,-0.07223562838356708
712.0,3.88,3.96,0.18170984313964844,572,16.0,put,2026-10-16,0.13972602739726028,764.260009765625,3.92,0.02040816326530614,0.19031569793976774,-0.07083014677483214
713.0,3.96,4.04,0.1804891522216797,454,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.0,0.020000000000000018,0.18913431408433315,-0.06942663777251204
714.0,4.09,4.11,0.1790548403930664,560,22.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.1,0.004878048780487918,0.18823049290636565,-0.06802509584722355
715.0,4.18,4.2,0.1779257012939453,5888,287.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.1899999999999995,0.0047732696897375805,0.1871343227544272,-0.06662551549280035
716.0,4.27,4.29,0.1767355276489258,649,33.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.279999999999999,0.004672897196261791,0.1860031989978315,-0.06522789122616234
717.0,4.32,4.39,0.17566742309570313,699,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.355,0.016073478760045785,0.1846159112464285,-0.06383221758718756
718.0,4.45,4.47,0.1742941458129883,1248,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.46,0.0044843049327353305,0.18363806593812276,-0.062438489138583804
719.0,4.55,4.57,0.17313448944091797,479,20.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.5600000000000005,0.004385964912280803,0.1825484765897417,-0.06104670046576125
720.0,4.63,4.67,0.17195957443237309,11950,302.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.65,0.008602150537634416,0.18128015976278275,-0.0596568461767069
721.0,4.71,4.78,0.17087621124267582,562,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.745,0.014752370916754538,0.18004881290463537,-0.05826892090185889
722.0,4.81,4.89,0.16974707214355472,984,21.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.85,0.016494845360824757,0.178920657054286,-0.05688291929398169
723.0,4.94,4.97,0.16819069122314456,610,39.0,put,2026-10-16,0.13972602739726028,764.260009765625,4.955,0.006054490413723383,0.1777546156702669,-0.05549883602804331
724.0,5.04,5.11,0.16739724212646484,313,30.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.075,0.013793103448275917,0.17675169450533765,-0.05411666580109158
725.0,5.18,5.21,0.16602396484375004,31319,267.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.195,0.005774783445620837,0.17570611591651192,-0.05273640333213312
726.0,5.3,5.33,0.1648643084716797,1735,25.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.3149999999999995,0.00564440263405461,0.1746184860477786,-0.051358043362011885
727.0,5.43,5.46,0.16379620391845706,1582,33.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.445,0.005509641873278282,0.17361738404197793,-0.04998158065328856
728.0,5.55,5.58,0.16256025436401367,1323,41.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.5649999999999995,0.00539083557951487,0.17244546416301249,-0.04860700999012203
729.0,5.67,5.71,0.16140059799194334,714,39.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.6899999999999995,0.007029876977152906,0.1712952585443561,-0.04723432617814981
730.0,5.76,5.85,0.16031723480224608,30655,190.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.805,0.015503875968992224,0.16998024236509984,-0.04586352404437109
731.0,5.94,5.97,0.15894395751953128,809,24.0,put,2026-10-16,0.13972602739726028,764.260009765625,5.955,0.005037783375314754,0.16905151211163952,-0.04449459843702948
732.0,6.09,6.12,0.15789111160278319,830,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,6.105,0.004914004914004955,0.16807347242098458,-0.043127544225496375
733.0,6.22,6.26,0.15667042068481446,2819,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,6.24,0.006410256410256416,0.16686978233351635,-0.04176235630015651
734.0,6.33,6.37,0.15506826385498051,625,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,6.35,0.006299212598425203,0.16533106640271109,-0.04039902957229238
735.0,6.53,6.57,0.1544121424865723,8924,2087.0,put,2026-10-16,0.13972602739726028,764.260009765625,6.550000000000001,0.006106870229007639,0.1647921107564751,-0.03903755897397124
736.0,6.69,6.72,0.1531609342956543,1049,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,6.705,0.004474272930648674,0.1636799484396217,-0.03767793945793175
737.0,6.85,6.89,0.15207757110595704,1315,19.0,put,2026-10-16,0.13972602739726028,764.260009765625,6.869999999999999,0.005822416302765653,0.16263151307803958,-0.036320165997471336
738.0,7.03,7.06,0.15093317337036138,5522,27.0,put,2026-10-16,0.13972602739726028,764.260009765625,7.045,0.0042583392476933084,0.16164294776767876,-0.0349642335863354
739.0,7.2,7.23,0.14974299972534183,2119,215.0,put,2026-10-16,0.13972602739726028,764.260009765625,7.215,0.004158004158004193,0.16054666064474954,-0.033610137238606196
740.0,7.38,7.41,0.14859860198974612,11869,297.0,put,2026-10-16,0.13972602739726028,764.260009765625,7.395,0.0040567951318458756,0.15950698339561348,-0.032257871988592486
741.0,7.56,7.6,0.14749998016357424,1042,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,7.58,0.0052770448548812715,0.1584670302917428,-0.030907432890721107
742.0,7.75,7.79,0.1463403237915039,6251,16.0,put,2026-10-16,0.13972602739726028,764.260009765625,7.77,0.005148005148005153,0.157425263223534,-0.0295588150194275
743.0,7.92,8.01,0.14544006423950195,614,22.0,put,2026-10-16,0.13972602739726028,764.260009765625,7.965,0.01129943502824857,0.1563801741732938,-0.028212013469048742
744.0,8.16,8.2,0.14417359741210936,1022,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,8.18,0.004889975550122145,0.15548481688722837,-0.02686702335371611
745.0,8.37,8.41,0.1430444583129883,7742,63.0,put,2026-10-16,0.13972602739726028,764.260009765625,8.39,0.004767580452920253,0.1544779130763121,-0.025523839807248417
746.0,8.58,8.62,0.14185428466796873,720,55.0,put,2026-10-16,0.13972602739726028,764.260009765625,8.6,0.0046511627906975755,0.15341187999023134,-0.02418245798304715
747.0,8.78,8.86,0.14087773193359376,491,281.0,put,2026-10-16,0.13972602739726028,764.260009765625,8.82,0.009070294784580506,0.15238666483348712,-0.022842873053990652
748.0,9.04,9.08,0.139657041015625,533,379.0,put,2026-10-16,0.13972602739726028,764.260009765625,9.059999999999999,0.004415011037527696,0.15149806073426444,-0.02150508021233067
749.0,9.28,9.32,0.13855841918945314,973,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,9.3,0.004301075268817303,0.15054482575873818,-0.020169074669588505
750.0,9.54,9.57,0.13749031463623052,15715,961.0,put,2026-10-16,0.13972602739726028,764.260009765625,9.555,0.00313971742543183,0.14967240974838414,-0.018834851656451816
751.0,9.78,9.82,0.1363459169006348,627,60.0,put,2026-10-16,0.13972602739726028,764.260009765625,9.8,0.0040816326530613185,0.14863710968884772,-0.01750240642267315
752.0,10.0,10.11,0.13549143325805668,845,25.0,put,2026-10-16,0.13972602739726028,764.260009765625,10.055,0.010939830929885572,0.14763175368792897,-0.01617173423696814
753.0,10.28,10.37,0.13430125961303713,2867,20.0,put,2026-10-16,0.13972602739726028,764.260009765625,10.325,0.008716707021791755,0.14670094583810478,-0.014842830386914344
754.0,10.56,10.66,0.1333094482421875,788,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,10.61,0.009425070688030127,0.14584110793082447,-0.013515690178851918
755.0,10.89,10.93,0.13205824005126954,16740,10857.0,put,2026-10-16,0.13972602739726028,764.260009765625,10.91,0.003666361136571874,0.1450488872457248,-0.012190308937783244
756.0,11.19,11.24,0.1310816873168945,504,21.0,put,2026-10-16,0.13972602739726028,764.260009765625,11.215,0.004458314757021909,0.14422905400318412,-0.010866682007274905
757.0,11.45,11.56,0.1301203932189941,689,18.0,put,2026-10-16,0.13972602739726028,764.260009765625,11.504999999999999,0.009561060408518141,0.14319763663152332,-0.009544804749359197
758.0,11.77,11.87,0.12899125411987306,768,56.0,put,2026-10-16,0.13972602739726028,764.260009765625,11.82,0.008460236886632796,0.14232069089713317,-0.008224672544436273
759.0,12.15,12.2,0.127938408203125,488,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,12.175,0.0041067761806980645,0.14172919148800958,-0.006906280791178072
760.0,12.44,12.54,0.12690082092285154,4315,125.0,put,2026-10-16,0.13972602739726028,764.260009765625,12.489999999999998,0.008006405124099251,0.14069775486442931,-0.005589624906431192
761.0,12.84,12.89,0.12586323364257812,380,23.0,put,2026-10-16,0.13972602739726028,764.260009765625,12.865,0.003886513797124035,0.14012606989000262,-0.004274700325122075
762.0,13.22,13.27,0.12500875,441,22.0,put,2026-10-16,0.13972602739726028,764.260009765625,13.245000000000001,0.0037750094375235133,0.13951641360916867,-0.002961502500161706
763.0,13.52,13.65,0.12404745590209962,1053,27.0,put,2026-10-16,0.13972602739726028,764.260009765625,13.585,0.009569377990430679,0.1384687306423706,-0.0016500269023509311
764.0,13.97,14.02,0.1229030581665039,633,45.0,put,2026-10-16,0.13972602739726028,764.260009765625,13.995000000000001,0.003572704537334686,0.1379590114457578,-0.0003402690202875131
765.0,14.36,14.41,0.12183495361328125,4204,1405.0,put,2026-10-16,0.13972602739726028,764.260009765625,14.385,0.0034758428919013356,0.13718709660084327,0.0009677756397279868
766.0,14.77,14.83,0.12094995269775391,3753,1129.0,put,2026-10-16,0.13972602739726028,764.260009765625,14.8,0.004054054054054087,0.13654983655900046,0.0022741115537833804
767.0,15.12,15.26,0.12003443450927734,5334,133.0,put,2026-10-16,0.13972602739726028,764.260009765625,15.19,0.00921658986175119,0.13560554231758126,0.0035787431804482
768.0,15.64,15.69,0.1190121058654785,2082,169.0,put,2026-10-16,0.13972602739726028,764.260009765625,15.665,0.003191828917969929,0.13532052661573576,0.004881674960864112
769.0,16.09,16.15,0.11815762222290038,763,202.0,put,2026-10-16,0.13972602739726028,764.260009765625,16.119999999999997,0.0037220843672455786,0.13477021855867793,0.006182911318836073
770.0,16.48,16.63,0.11736417312622072,7126,133.0,put,2026-10-16,0.13972602739726028,764.260009765625,16.555,0.009060706735125254,0.13395371566519756,0.007482456660921564
771.0,17.02,17.08,0.11620451675415039,1108,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,17.049999999999997,0.003519061583577638,0.13357375827156479,0.008780315376521453
772.0,17.51,17.57,0.11528899856567384,1484,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,17.54,0.0034207525655643514,0.1330580102775961,0.010076491837968287
773.0,17.92,18.11,0.11469391174316407,661,46.0,put,2026-10-16,0.13972602739726028,764.260009765625,18.015,0.010546766583402593,0.1323164218630374,0.01137099040061401
774.0,18.45,18.63,0.11380891082763672,517,276.0,put,2026-10-16,0.13972602739726028,764.260009765625,18.54,0.009708737864077655,0.1319234641129914,0.012663815402919098
775.0,18.98,19.16,0.11289339263916015,3279,110.0,put,2026-10-16,0.13972602739726028,764.260009765625,19.07,0.009438909281594111,0.1314811021056617,0.013954971166539128
776.0,19.52,19.71,0.11205416763305662,730,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,19.615000000000002,0.009686464440479289,0.13107806408009046,0.015244461996410816
777.0,20.08,20.28,0.11126071853637695,1199,17.0,put,2026-10-16,0.13972602739726028,764.260009765625,20.18,0.009910802775024917,0.13075989581222483,0.01653229218083944
778.0,20.66,20.86,0.11045201080322264,506,6.0,put,2026-10-16,0.13972602739726028,764.260009765625,20.759999999999998,0.00963391136801538,0.13048277979981562,0.01781846599158375
779.0,21.26,21.45,0.10959752716064453,402,2.0,put,2026-10-16,0.13972602739726028,764.260009765625,21.355,0.008897213767267513,0.13024777756777536,0.019102987683940347
780.0,21.75,21.99,0.10813269805908202,1349,295.0,put,2026-10-16,0.13972602739726028,764.260009765625,21.869999999999997,0.010973936899862756,0.12918016880739555,0.020385861496829437
781.0,22.47,22.67,0.10788855987548829,142,14.0,put,2026-10-16,0.13972602739726028,764.260009765625,22.57,0.008861320336730299,0.12972375745072096,0.021667091652877914
782.0,23.09,23.31,0.1071256280517578,143,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,23.2,0.009482758620689606,0.12952863345751767,0.02294668235850318
783.0,23.73,23.96,0.10633217895507813,83,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,23.845,0.009645628014258773,0.12938067201042167,0.024224637803995135
784.0,24.39,24.63,0.10561502304077147,117,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,24.509999999999998,0.00979192166462662,0.12933013064355928,0.025500962163599816
785.0,25.05,25.29,0.10463847030639647,357,5.0,put,2026-10-16,0.13972602739726028,764.260009765625,25.17,0.009535160905840223,0.12913890507629258,0.026775659595600552
786.0,25.74,26.0,0.10405864212036131,83,60.0,put,2026-10-16,0.13972602739726028,764.260009765625,25.869999999999997,0.010050251256281468,0.12924471827867562,0.028048734242398597
787.0,26.44,26.71,0.10334148620605467,68,2.0,put,2026-10-16,0.13972602739726028,764.260009765625,26.575000000000003,0.010159924741298195,0.12931208837763805,0.029320190230595213
789.0,27.88,28.16,0.10178510528564452,16,15.0,put,2026-10-16,0.13972602739726028,764.260009765625,28.02,0.009992862241256286,0.1295356956818144,0.031858262659066314
790.0,28.63,28.89,0.10083906982421875,105,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,28.759999999999998,0.00904033379694025,0.12969766974103855,0.033124887274259184
791.0,29.36,29.66,0.10022872436523436,132,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,29.509999999999998,0.010166045408336183,0.12987983809845216,0.03438990958084603
795.0,32.47,32.77,0.09647509979248048,20,4.0,put,2026-10-16,0.13972602739726028,764.260009765625,32.620000000000005,0.009196811771919198,0.13098049122489647,0.039434056467524
797.0,32.95,34.41,0.09473561523437501,40,80.0,put,2026-10-16,0.13972602739726028,764.260009765625,33.68,0.04334916864608057,0.1252171126935894,0.04194662060340701
798.0,34.96,36.35,0.11138278762817383,27,100.0,put,2026-10-16,0.13972602739726028,764.260009765625,35.655,0.038984714626279636,0.13911231348747816,0.04320053926300089
799.0,35.8,37.18,0.11100132171630858,100,,put,2026-10-16,0.13972602739726028,764.260009765625,36.489999999999995,0.037818580432995415,0.1397496441225764,0.04445288757946672
800.0,36.49,36.84,0.0897002651977539,505,2.0,put,2026-10-16,0.13972602739726028,764.260009765625,36.665000000000006,0.009545888449475013,0.13240698651399083,0.045703669481119286
805.0,39.64,42.35,0.10904821624755859,17,1.0,put,2026-10-16,0.13972602739726028,764.260009765625,40.995000000000005,0.06610562263690695,0.13565600378785653,0.05193421923175546
810.0,44.04,46.89,0.10852942260742188,83,2.0,put,2026-10-16,0.13972602739726028,764.260009765625,45.465,0.06268558231606733,0.1394459750597374,0.058126189479676425
830.0,63.26,66.53,0.13086806640624998,30,40.0,put,2026-10-16,0.13972602739726028,764.260009765625,64.895,0.05038909006857236,0.17156770961823942,0.08251764260383555
485.0,282.45,285.71,0.5746197323608399,25,,call,2026-11-30,0.26301369863013696,764.260009765625,284.08,0.011475640664601489,0.48810720627787496,-0.4547591672493248
580.0,189.61,192.87,0.4470880487060547,10,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,191.24,0.01704664296172344,0.35359779354796017,-0.2758799546463429
585.0,184.6,188.01,0.4386652813720704,11,10.0,call,2026-11-30,0.26301369863013696,764.260009765625,186.305,0.018303319825018097,0.3451023748902973,-0.26729621095495143
600.0,170.05,173.32,0.41174904663085937,20,10.0,call,2026-11-30,0.26301369863013696,764.260009765625,171.685,0.01904650959606245,0.3240817263444738,-0.24197840297066156
620.0,150.89,154.15,0.3809571182250976,11,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,152.51999999999998,0.02137424600052465,0.30194761611854015,-0.20918858014767075
640.0,132.0,134.87,0.3477238079833984,163,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,133.435,0.021508599692734325,0.27885041800900695,-0.17743988183309048
645.0,127.24,130.12,0.34004871383666996,16,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,128.68,0.022381100404103276,0.27295353979379106,-0.1696577413910354
650.0,122.49,125.52,0.33386896606445315,14,4000.0,call,2026-11-30,0.26301369863013696,764.260009765625,124.005,0.02443449860892707,0.26810066172699043,-0.1619356952971251
655.0,117.75,120.8,0.3262396478271484,745,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,119.275,0.025571159086145438,0.2622026126764812,-0.154272822551556
660.0,113.03,115.95,0.31716075912475583,592,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,114.49000000000001,0.02550441086557779,0.2553618300866354,-0.14666822316633668
665.0,108.09,111.4,0.3110115286254882,1270,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,109.745,0.030160827372545464,0.24893984782296477,-0.1391210175309538
670.0,103.46,106.59,0.302115743560791,1242,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,105.025,0.02980242799333501,0.2426838065669623,-0.1316303458017962
673.0,100.88,103.94,0.2990029817199707,244,5.0,call,2026-11-30,0.26301369863013696,764.260009765625,102.41,0.0298798945415487,0.24156531651319277,-0.1271627285420801
674.0,99.94,102.87,0.29616487533569336,100,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,101.405,0.028894038755485497,0.23949494717962816,-0.12567794727450096
675.0,99.02,102.09,0.29607332351684573,185,39.0,call,2026-11-30,0.26301369863013696,764.260009765625,100.555,0.030530555417433318,0.2393338285579296,-0.12419536731427812
676.0,98.09,101.12,0.2941812525939941,30,16.0,call,2026-11-30,0.26301369863013696,764.260009765625,99.605,0.030420159630540646,0.2379293855401537,-0.1227149821438438
678.0,96.24,99.31,0.29158728439331044,127,67.0,call,2026-11-30,0.26301369863013696,764.260009765625,97.775,0.03139861927895686,0.2359411178618029,-0.11976077024641235
679.0,95.31,98.23,0.2886576261901855,86,17.0,call,2026-11-30,0.26301369863013696,764.260009765625,96.77000000000001,0.030174640901105727,0.23385944183006846,-0.11828693062811187
680.0,94.39,97.43,0.2883066775512695,88,5.0,call,2026-11-30,0.26301369863013696,764.260009765625,95.91,0.031696382024815,0.23349167114954675,-0.11681526001665557
681.0,93.47,96.41,0.2859263302612304,33,20.0,call,2026-11-30,0.26301369863013696,764.260009765625,94.94,0.030966926479882008,0.23181539124794368,-0.11534575203729554
682.0,92.49,95.56,0.2851023638916015,58,8.0,call,2026-11-30,0.26301369863013696,764.260009765625,94.025,0.03265089072055312,0.23077486351933732,-0.11387840034334587
683.0,91.63,94.6,0.28327132751464834,40,4.0,call,2026-11-30,0.26301369863013696,764.260009765625,93.115,0.031896042528056695,0.22977959382137494,-0.11241319861601787
684.0,90.71,93.63,0.281333480682373,109,56.0,call,2026-11-30,0.26301369863013696,764.260009765625,92.16999999999999,0.03168059021373551,0.22837214223282787,-0.11095014056425755
685.0,89.74,92.8,0.28064684204101553,14,8.0,call,2026-11-30,0.26301369863013696,764.260009765625,91.27,0.033526898214090085,0.22746730664859965,-0.10948921992458267
686.0,88.82,91.88,0.2791514956665039,54,4.0,call,2026-11-30,0.26301369863013696,764.260009765625,90.35,0.03386828998339792,0.2263233128484688,-0.10803043046092269
687.0,88.98,90.91,0.27719839019775383,39,19.0,call,2026-11-30,0.26301369863013696,764.260009765625,89.945,0.021457557396186478,0.23082744186132878,-0.10657376596445864
688.0,88.05,90.0,0.2757640783691406,31,9.0,call,2026-11-30,0.26301369863013696,764.260009765625,89.025,0.02190395956192084,0.22961676226661168,-0.10511922025346428
689.0,87.14,89.09,0.2743297665405273,296,14.0,call,2026-11-30,0.26301369863013696,764.260009765625,88.11500000000001,0.02213017079952338,0.22850268874779356,-0.10366678717314944
690.0,86.23,88.18,0.272895454711914,83,30.0,call,2026-11-30,0.26301369863013696,764.260009765625,87.20500000000001,0.02236110314775532,0.22737664498175242,-0.10221646059550289
691.0,84.24,87.3,0.2716900224304199,34,25.0,call,2026-11-30,0.26301369863013696,764.260009765625,85.77,0.03567681007345228,0.2206545785351238,-0.10076823441913801
693.0,82.49,85.45,0.2685009674072265,196,124.0,call,2026-11-30,0.26301369863013696,764.260009765625,83.97,0.035250684768369754,0.21864487500979574,-0.09787805899690472
694.0,81.57,84.38,0.2656476023864746,10,,call,2026-11-30,0.26301369863013696,764.260009765625,82.975,0.03386562217535405,0.2166211880993056,-0.0964360976800034
695.0,80.68,83.55,0.26483889465332033,15,4.0,call,2026-11-30,0.26301369863013696,764.260009765625,82.11500000000001,0.0349509833769712,0.21600629984113137,-0.09499621262201584
696.0,79.77,82.7,0.2638470832824707,102,3.0,call,2026-11-30,0.26301369863013696,764.260009765625,81.235,0.03606819720563805,0.21516319932454717,-0.09355839785238827
697.0,80.06,81.97,0.2638623419189453,20,10.0,call,2026-11-30,0.26301369863013696,764.260009765625,81.015,0.02357588100968952,0.2209636433524529,-0.09212264742628412
698.0,77.99,80.87,0.2607343214416504,13,13.0,call,2026-11-30,0.26301369863013696,764.260009765625,79.43,0.03625834067732606,0.21296802259148248,-0.09068895542443547
699.0,77.09,79.98,0.25937630279541024,126,125.0,call,2026-11-30,0.26301369863013696,764.260009765625,78.535,0.036798879480486414,0.21192566958674128,-0.08925731595299764
700.0,76.17,79.09,0.2580030255126954,695,415.0,call,2026-11-30,0.26301369863013696,764.260009765625,77.63,0.037614324359139535,0.2107689267350509,-0.08782772314340331
701.0,76.45,78.3,0.2574537145996094,18,3.0,call,2026-11-30,0.26301369863013696,764.260009765625,77.375,0.02390953150242319,0.21595868860124667,-0.08640017115221785
702.0,74.38,77.25,0.25473767730712893,24,24.0,call,2026-11-30,0.26301369863013696,764.260009765625,75.815,0.03785530567829591,0.208367560598944,-0.08497465416099689
703.0,73.5,76.36,0.25333388275146485,23,13.0,call,2026-11-30,0.26301369863013696,764.260009765625,74.93,0.03816895769384758,0.20736718744278598,-0.08355116637614306
704.0,73.67,75.59,0.2528913822937012,11,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,74.63,0.02572691946938231,0.2119422653973957,-0.08212970202876552
705.0,72.91,74.83,0.25249465774536134,278,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,73.87,0.02599160687694601,0.21203586673970082,-0.08071025537453934
706.0,71.9,73.57,0.24808491180419923,40,34.0,call,2026-11-30,0.26301369863013696,764.260009765625,72.735,0.022960060493572385,0.20860298641149352,-0.07929282069356586
707.0,69.97,72.82,0.2477492218017578,42,43.0,call,2026-11-30,0.26301369863013696,764.260009765625,71.395,0.039918761818054406,0.20325274918513034,-0.07787739229023515
709.0,69.37,71.3,0.2468642208862305,21,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,70.33500000000001,0.0274401080543114,0.20758006537559837,-0.07505253165468043
710.0,68.37,70.3,0.24451439086914065,155,4.0,call,2026-11-30,0.26301369863013696,764.260009765625,69.33500000000001,0.027835869330064072,0.2053804369124795,-0.07364308815144689
712.0,66.65,68.37,0.24031826583862304,30,4.0,call,2026-11-30,0.26301369863013696,764.260009765625,67.51,0.025477707006369407,0.20253650588915395,-0.07083014677483214
713.0,65.88,67.79,0.24118800811767577,25,4.0,call,2026-11-30,0.26301369863013696,764.260009765625,66.83500000000001,0.028577840951597374,0.2031917731932006,-0.06942663777251204
714.0,63.77,66.54,0.23686981399536133,10,10.0,call,2026-11-30,0.26301369863013696,764.260009765625,65.155,0.042514005064845414,0.1949609702972243,-0.06802509584722355
715.0,62.94,64.42,0.22583781982421874,64,2.0,call,2026-11-30,0.26301369863013696,764.260009765625,63.68,0.023241206030150816,0.188522976866807,-0.06662551549280035
716.0,62.18,64.89,0.2347641221618652,150,88.0,call,2026-11-30,0.26301369863013696,764.260009765625,63.535,0.04265365546549148,0.19388413580983788,-0.06522789122616234
717.0,62.33,64.04,0.23348239669799803,83,87.0,call,2026-11-30,0.26301369863013696,764.260009765625,63.185,0.027063385297143434,0.19726358643362785,-0.06383221758718756
718.0,60.44,61.96,0.2228776443481445,75,14.0,call,2026-11-30,0.26301369863013696,764.260009765625,61.2,0.024836601307189593,0.18652140978343837,-0.062438489138583804
719.0,60.59,62.24,0.23014075531005856,11,10.0,call,2026-11-30,0.26301369863013696,764.260009765625,61.415000000000006,0.026866400716437328,0.19469394716087327,-0.06104670046576125
720.0,58.72,61.31,0.2282334257507324,350,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,60.015,0.04315587769724241,0.18904880753792624,-0.0596568461767069
721.0,58.92,60.82,0.22956092712402343,20,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,59.870000000000005,0.03173542675797559,0.19393177513499546,-0.05826892090185889
722.0,58.07,59.76,0.22666178619384764,24,2.0,call,2026-11-30,0.26301369863013696,764.260009765625,58.915,0.028685394212000302,0.19200482005995445,-0.05688291929398169
724.0,56.48,58.27,0.2254410952758789,170,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,57.375,0.03119825708061013,0.1911308603866998,-0.05411666580109158
725.0,55.53,57.21,0.2225114370727539,234,1.0,call,2026-11-30,0.26301369863013696,764.260009765625,56.370000000000005,0.029803086748270348,0.18876021434794454,-0.05273640333213312
726.0,54.72,56.55,0.22246566116333005,211,8.0,call,2026-11-30,0.26301369863013696,764.260009765625,55.635,0.032892963062820135,0.1885451314259728,-0.051358043362011885
727.0,53.86,54.22,0.21031978652954103,11,2.0,call,2026-11-30,0.26301369863013696,764.260009765625,54.04,0.006661732050333076,0.181445698094412,-0.04998158065328856
728.0,52.15,53.52,0.2099993551635742,212,20.0,call,2026-11-30,0.26301369863013696,764.260009765625,52.835,0.025929781394908764,0.1774745791545643,-0.04860700999012203
